"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 주택거래신고 1588-0149/주택임대차신고 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20210601 ~ 20220531"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일","거래유형","중개사소재지"
"서울특별시 송파구 잠실동","86","0086","0000","아시아선수촌아파트","151.008","202112","9","385,000","4","1986","올림픽로4길 15","","중개거래","서울 송파구"
"서울특별시 송파구 잠실동","86","0086","0000","아시아선수촌아파트","178.325","202201","23","473,000","8","1986","올림픽로4길 15","","중개거래","서울 송파구"
"서울특별시 송파구 잠실동","86","0086","0000","아시아선수촌아파트","151.008","202203","5","380,000","5","1986","올림픽로4길 15","","중개거래","서울 송파구"
"서울특별시 송파구 잠실동","86","0086","0000","아시아선수촌아파트","134.485","202204","27","375,000","7","1986","올림픽로4길 15","","중개거래","서울 송파구"
"서울특별시 송파구 잠실동","86","0086","0000","아시아선수촌아파트","99.385","202204","27","320,000","18","1986","올림픽로4길 15","","중개거래","서울 송파구"
"서울특별시 송파구 잠실동","305","0305","0000","앙시레이크타워","18.5251","202109","8","27,800","7","2020","도곡로 450","","-","-"
"서울특별시 송파구 잠실동","320","0320","0000","우성4차","95.84","202106","2","179,000","13","1983","백제고분로18길 30","","-","-"
"서울특별시 송파구 잠실동","320","0320","0000","우성4차","115.83","202108","13","190,000","11","1983","백제고분로18길 30","","-","-"
"서울특별시 송파구 잠실동","320","0320","0000","우성4차","81.14","202111","1","169,000","14","1983","백제고분로18길 30","","중개거래","서울 송파구"
"서울특별시 송파구 잠실동","320","0320","0000","우성4차","115.83","202205","9","198,000","15","1983","백제고분로18길 30","","중개거래","서울 송파구"
"서울특별시 송파구 잠실동","101-1","0101","0001","우성아파트","80.35","202106","8","180,000","9","1981","올림픽로4길 42","","-","-"
"서울특별시 송파구 잠실동","101-1","0101","0001","우성아파트","96.65","202108","28","230,000","3","1981","올림픽로4길 42","","-","-"
"서울특별시 송파구 잠실동","101-1","0101","0001","우성아파트","80.39","202109","25","185,000","3","1981","올림픽로4길 42","","-","-"
"서울특별시 송파구 잠실동","101-1","0101","0001","우성아파트","80.39","202205","21","182,000","8","1981","올림픽로4길 42","","중개거래","서울 송파구"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","119.93","202106","21","300,000","8","2008","올림픽로 99","","-","-"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","84.8","202107","2","239,000","26","2008","올림픽로 99","","-","-"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","59.96","202107","8","190,000","21","2008","올림픽로 99","","-","-"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","59.96","202107","9","195,000","8","2008","올림픽로 99","","-","-"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","59.96","202107","23","190,000","19","2008","올림픽로 99","","-","-"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","84.8","202107","24","228,000","21","2008","올림픽로 99","","-","-"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","59.96","202108","6","187,000","24","2008","올림픽로 99","","-","-"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","59.96","202108","13","195,000","22","2008","올림픽로 99","","-","-"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","84.8","202108","13","235,000","6","2008","올림픽로 99","","-","-"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","84.8","202108","19","238,000","4","2008","올림픽로 99","","-","-"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","84.88","202108","26","243,000","16","2008","올림픽로 99","","-","-"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","59.96","202108","28","209,000","10","2008","올림픽로 99","","-","-"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","84.8","202108","30","242,000","8","2008","올림픽로 99","","-","-"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","84.97","202108","31","238,000","5","2008","올림픽로 99","","-","-"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","84.8","202109","1","250,000","18","2008","올림픽로 99","","-","-"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","84.88","202109","2","258,000","11","2008","올림픽로 99","","-","-"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","84.8","202109","4","242,000","23","2008","올림픽로 99","","-","-"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","84.8","202109","4","242,000","23","2008","올림픽로 99","20211115","-","-"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","84.8","202109","9","250,000","15","2008","올림픽로 99","","-","-"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","84.88","202109","16","245,000","22","2008","올림픽로 99","","-","-"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","59.96","202109","17","219,000","11","2008","올림픽로 99","","-","-"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","119.93","202109","24","337,000","27","2008","올림픽로 99","","-","-"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","84.8","202109","27","245,000","15","2008","올림픽로 99","","-","-"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","84.8","202110","8","260,000","22","2008","올림픽로 99","","-","-"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","84.8","202110","18","270,000","14","2008","올림픽로 99","","-","-"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","119.93","202111","1","299,000","2","2008","올림픽로 99","","중개거래","서울 송파구"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","84.8","202111","13","262,500","13","2008","올림픽로 99","","중개거래","서울 강남구, 서울 송파구"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","119.93","202111","26","340,000","18","2008","올림픽로 99","","중개거래","서울 송파구"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","84.8","202112","21","264,500","20","2008","올림픽로 99","","중개거래","경기 성남분당구, 서울 송파구"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","84.88","202112","27","251,000","20","2008","올림픽로 99","","중개거래","서울 송파구"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","84.88","202202","17","225,000","16","2008","올림픽로 99","","중개거래","서울 송파구"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","84.8","202202","18","253,000","14","2008","올림픽로 99","","중개거래","서울 송파구"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","84.8","202203","16","267,000","24","2008","올림픽로 99","","중개거래","서울 송파구"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","84.8","202204","13","234,000","10","2008","올림픽로 99","","중개거래","경기 의왕시, 서울 송파구"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","84.88","202204","17","242,000","18","2008","올림픽로 99","","중개거래","서울 강남구"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","59.96","202205","9","195,000","9","2008","올림픽로 99","","중개거래","서울 송파구"
"서울특별시 송파구 잠실동","175-4","0175","0004","잠실월드메르디앙","59.23","202106","4","125,000","12","2005","올림픽로 74","","-","-"
"서울특별시 송파구 잠실동","175-4","0175","0004","잠실월드메르디앙","59.23","202203","4","109,000","5","2005","올림픽로 74","","중개거래","서울 송파구"
"서울특별시 송파구 잠실동","27","0027","0000","주공아파트 5단지","82.51","202106","4","270,000","2","1978","송파대로 567","","-","-"
"서울특별시 송파구 잠실동","27","0027","0000","주공아파트 5단지","76.5","202106","14","246,050","5","1978","송파대로 567","","-","-"
"서울특별시 송파구 잠실동","27","0027","0000","주공아파트 5단지","76.5","202106","24","245,500","7","1978","송파대로 567","","-","-"
"서울특별시 송파구 잠실동","27","0027","0000","주공아파트 5단지","82.51","202107","3","282,800","12","1978","송파대로 567","","-","-"
"서울특별시 송파구 잠실동","27","0027","0000","주공아파트 5단지","76.5","202107","7","250,050","13","1978","송파대로 567","","-","-"
"서울특별시 송파구 잠실동","27","0027","0000","주공아파트 5단지","76.5","202107","7","250,050","12","1978","송파대로 567","","-","-"
"서울특별시 송파구 잠실동","27","0027","0000","주공아파트 5단지","76.5","202107","8","248,000","14","1978","송파대로 567","","-","-"
"서울특별시 송파구 잠실동","27","0027","0000","주공아파트 5단지","82.51","202107","12","285,800","8","1978","송파대로 567","","-","-"
"서울특별시 송파구 잠실동","27","0027","0000","주공아파트 5단지","82.61","202107","14","279,800","3","1978","송파대로 567","","-","-"
"서울특별시 송파구 잠실동","27","0027","0000","주공아파트 5단지","82.61","202107","22","284,000","9","1978","송파대로 567","","-","-"
"서울특별시 송파구 잠실동","27","0027","0000","주공아파트 5단지","76.5","202107","23","248,050","6","1978","송파대로 567","","-","-"
"서울특별시 송파구 잠실동","27","0027","0000","주공아파트 5단지","76.5","202107","24","250,800","10","1978","송파대로 567","","-","-"
"서울특별시 송파구 잠실동","27","0027","0000","주공아파트 5단지","81.75","202108","9","269,800","2","1978","송파대로 567","","-","-"
"서울특별시 송파구 잠실동","27","0027","0000","주공아파트 5단지","76.5","202108","10","242,000","1","1978","송파대로 567","","-","-"
"서울특별시 송파구 잠실동","27","0027","0000","주공아파트 5단지","76.5","202108","12","254,000","6","1978","송파대로 567","","-","-"
"서울특별시 송파구 잠실동","27","0027","0000","주공아파트 5단지","76.5","202108","18","258,000","4","1978","송파대로 567","","-","-"
"서울특별시 송파구 잠실동","27","0027","0000","주공아파트 5단지","76.5","202108","25","264,800","6","1978","송파대로 567","","-","-"
"서울특별시 송파구 잠실동","27","0027","0000","주공아파트 5단지","82.61","202108","26","283,100","12","1978","송파대로 567","","-","-"
"서울특별시 송파구 잠실동","27","0027","0000","주공아파트 5단지","82.61","202108","28","297,800","14","1978","송파대로 567","","-","-"
"서울특별시 송파구 잠실동","27","0027","0000","주공아파트 5단지","76.5","202108","28","263,300","12","1978","송파대로 567","","-","-"
"서울특별시 송파구 잠실동","27","0027","0000","주공아파트 5단지","76.5","202108","30","250,000","15","1978","송파대로 567","","-","-"
"서울특별시 송파구 잠실동","27","0027","0000","주공아파트 5단지","76.5","202109","17","270,000","10","1978","송파대로 567","","-","-"
"서울특별시 송파구 잠실동","27","0027","0000","주공아파트 5단지","82.61","202109","23","288,100","5","1978","송파대로 567","","-","-"
"서울특별시 송파구 잠실동","27","0027","0000","주공아파트 5단지","81.75","202109","29","295,000","15","1978","송파대로 567","","-","-"
"서울특별시 송파구 잠실동","27","0027","0000","주공아파트 5단지","76.5","202109","29","269,000","1","1978","송파대로 567","","-","-"
"서울특별시 송파구 잠실동","27","0027","0000","주공아파트 5단지","76.5","202110","25","278,000","13","1978","송파대로 567","","-","-"
"서울특별시 송파구 잠실동","27","0027","0000","주공아파트 5단지","82.61","202110","26","313,100","4","1978","송파대로 567","","-","-"
"서울특별시 송파구 잠실동","27","0027","0000","주공아파트 5단지","82.61","202111","5","327,880","7","1978","송파대로 567","","중개거래","서울 송파구"
"서울특별시 송파구 잠실동","27","0027","0000","주공아파트 5단지","76.5","202111","23","287,000","9","1978","송파대로 567","","중개거래","서울 송파구"
